"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2013,5.34008869920307
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2014,8.71035168963475
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2015,11.6695277611541
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2016,13.4800553446957
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2017,15.1797002237196
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2018,17.1722662246482
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2019,17.5499357063883
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2020,17.1508363131155
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2021,16.5983991269852
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2022,16.6062071354424
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2023,15.5808079593592
"TCD","Chad","Lac","admin1","Infection Prevalence","per 100 Children",2024,15.672880481335099
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2000,153.767616463425
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2001,134.86088144103599
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2002,112.810360482855
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2003,112.23891975121599
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2004,102.02733847898999
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2005,108.472143550089
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2006,118.111332624361
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2007,117.504532284595
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2008,112.550108577287
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2009,108.84011678231799
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2010,100.893464844592
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2011,90.3311775232454
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2012,82.3497718399814
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2013,80.4367126306621
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2014,80.6917794525176
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2015,79.4758952993751
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2016,80.8627669068748
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2017,58.9062332533808
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2018,58.546228622878
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2019,58.576285254077106
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2020,61.7372773843128
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2021,59.447512746232
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2022,56.8596722763527
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2023,55.935608783154095
"TCD","Chad","Lac","admin1","Mortality Rate","Deaths per 100 Thousand",2024,55.29280823940729
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2000,241.51042002168
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2001,236.29926427965
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2002,199.08654995161302
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2003,191.672167464817
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2004,176.269071827073
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2005,166.647150892081
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2006,143.295675383946
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2007,115.523480063684
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2008,90.9167028315294
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2009,64.87136776964971
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2010,50.8611675088224
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2011,50.3645600034695
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2012,70.3470554711218
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2013,100.114240793511
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2014,136.24391956523903
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2015,159.869691733963
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2016,165.789535374092
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2017,176.495028404787
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2018,194.522800780742
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2019,193.16493226585698
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2020,192.00661915004
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2021,185.009119710557
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2022,187.08379021714399
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2023,171.80626689513102
"TCD","Chad","Barh el Ghazel","admin1","Incidence Rate","Cases per Thousand",2024,172.47067877
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2000,17.1799026981265
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2001,16.930714754822603
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2002,13.2928379329609
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2003,12.449802919453399
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2004,11.1289192086145
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2005,10.3337696843798
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2006,8.50752097586077
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2007,6.55246012687395
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2008,4.85339022944901
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2009,3.2170964962647797
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2010,2.458553436595
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2011,2.44411589137583
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2012,3.59152122413139
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2013,5.62465431966495
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2014,8.20551388740738
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2015,9.94534779884358
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2016,10.5674537592769
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2017,11.4389637579444
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2018,12.804038611523
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2019,12.8365498945436
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2020,12.8192355471688
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2021,12.1161169741929
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2022,12.3732269059804
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2023,11.0982463956408
"TCD","Chad","Barh el Ghazel","admin1","Infection Prevalence","per 100 Children",2024,11.167210272232401
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2000,70.18894158854721
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2001,63.7874877279846
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2002,53.9215864706159
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2003,53.681010741604304
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2004,49.7902388408892
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2005,51.629056543922104
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2006,56.5725351398925
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2007,56.8123616297995
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2008,54.002561756574906
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2009,52.0225333529999
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2010,47.7385903199726
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2011,42.0377206599246
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2012,37.1743620525844
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2013,36.454751059718696
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2014,36.3307041583041
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2015,36.240337870401795
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2016,36.5061150224581
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2017,30.7693550627752
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2018,31.132826222549603
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2019,31.1827622852685
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2020,32.292683438319095
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2021,31.0346922425359
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2022,29.7058006957902
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2023,29.178347762206002
"TCD","Chad","Barh el Ghazel","admin1","Mortality Rate","Deaths per 100 Thousand",2024,28.8204304070918
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2000,304.677104899248
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2001,311.431576552813
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2002,269.248214734192
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2003,259.60138360315
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2004,244.461069861373
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2005,232.444095613282
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2006,210.807883639392
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2007,188.928203172286
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2008,182.001207408307
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2009,187.44659463853898
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2010,193.34911088726
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2011,186.141414339617
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2012,194.886323264163
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2013,212.54439600271598
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2014,229.152854835391
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2015,232.50412043577901
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2016,227.866134059477
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2017,225.12082484377
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2018,231.234417009444
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2019,225.063946537843
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2020,218.192315340039
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2021,219.567480031925
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2022,225.577729848889
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2023,232.389693416467
"TCD","Chad","Chari-Baguirmi","admin1","Incidence Rate","Cases per Thousand",2024,232.700247426714
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2000,24.014480427905898
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2001,24.660216413996398
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2002,19.7377944800405
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2003,18.356089449519
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2004,16.8088221078022
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2005,15.582313807078
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2006,13.651054066077101
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2007,12.2145330159546
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2008,12.0106715632377
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2009,12.7646657087113
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2010,13.4884065860613
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2011,12.684406446909898
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2012,12.7302387545004
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2013,13.912016288667301
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2014,15.3496556943169
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2015,15.5360225940433
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2016,15.2606004091913
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2017,15.069865392472401
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2018,15.5626748667152
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2019,15.2387953625181
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2020,14.7587861665216
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2021,14.8411739611548
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2022,15.434749648500002
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2023,15.9802617868423
"TCD","Chad","Chari-Baguirmi","admin1","Infection Prevalence","per 100 Children",2024,16.0316156611977
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2000,132.334519954251
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2001,119.47421198462301
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2002,99.7436510917307
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2003,99.2542399094024
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2004,93.1168098470917
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2005,95.90271054379001
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2006,104.90258044604698
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2007,104.477621521119
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2008,99.44274343165131
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2009,95.7277662783569
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2010,88.9993047688236
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2011,78.1029996431447
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2012,69.1959696904421
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2013,68.5025152629843
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2014,68.5160245578157
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2015,68.1348969451606
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,68.9969839867193
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2017,70.3335904989666
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2018,69.5018826732435
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2019,70.2498949023352
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2020,72.8351441429278
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2021,69.9679907209547
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2022,66.9076326600071
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2023,65.7301617672712
"TCD","Chad","Chari-Baguirmi","admin1","Mortality Rate","Deaths per 100 Thousand",2024,64.9459127662457
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2000,19.2445331834339
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2001,18.641949904145303
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2002,14.561870775637301
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2003,15.3609037253125
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2004,15.3878266007811
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2005,12.9102149029315
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2006,12.7839206559069
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2007,9.75572511036707
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2008,8.82635681130095
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2009,7.44588740651503
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2010,6.55944165606198
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2011,6.3433613248223395
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2012,6.96787209994703
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2013,7.58965549952438
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2014,8.17076221293781
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2015,9.748459918260789
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2016,8.75808231230024
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2017,8.2240428660846
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2018,10.9285494216515
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2019,10.7595480749385
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2020,10.238311588903201
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2021,10.0215376397936
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2022,10.444082253924499
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2023,10.4269007708268
"TCD","Chad","Borkou","admin1","Incidence Rate","Cases per Thousand",2024,10.4756538954222
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2000,1.30315329333792
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2001,1.28484376570351
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2002,0.947394250023491
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2003,0.964990976659979
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2004,0.946702805808574
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2005,0.777881905369551
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2006,0.741297064739612
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2007,0.554399880514456
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2008,0.487926028963022
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2009,0.40014118068723803
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2010,0.35111749415362903
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2011,0.338342638964181
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2012,0.371047848284942
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2013,0.41338583327335204
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2014,0.46078577372408297
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2015,0.564745613888491
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2016,0.519713469684538
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2017,0.5021615714133281
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2018,0.689513564691696
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2019,0.6766209880762539
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2020,0.643261365944168
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2021,0.6250756039570631
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2022,0.663623862364367
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2023,0.675292218348435
"TCD","Chad","Borkou","admin1","Infection Prevalence","per 100 Children",2024,0.680278591259883
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2000,3.3172346181938503
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2001,2.94639514903111
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2002,2.35058890981223
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2003,2.61035407297363
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2004,2.47018959244472
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2005,2.24081213000688
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2006,2.71409911268757
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2007,2.41103934496454
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2008,2.50087918160516
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2009,2.35939734846721
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2010,2.09584904772372
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2011,1.76224882080151
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2012,1.5616909742601501
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2013,1.48787958102319
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2014,1.36481729576205
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2015,1.51136602071959
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.42561489726798
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2017,1.02374332582131
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2018,1.17571278958514
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2019,1.19069517813597
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2020,1.1258861611900801
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2021,1.07879282753147
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2022,1.03936913080642
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2023,1.02101078860439
"TCD","Chad","Borkou","admin1","Mortality Rate","Deaths per 100 Thousand",2024,1.0087046189142501
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2000,1.66513933973229
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2001,2.25733972105128
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2002,1.623863281262
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2003,1.4297900496896798
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2004,1.61098879573697
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2005,1.4098129330676599
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2006,1.42930968407539
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2007,1.2984968391749498
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2008,1.22336585926496
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2009,1.05418782147738
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2010,1.1010684427450599
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2011,1.32689971673648
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2012,0
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2013,1.85057726377591
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2014,1.61918896104605
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2015,1.8584277513788399
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2016,1.80129686213598
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2017,1.48153540380036
